fund_id,fund_name,date,stress_mask_ids,success,error_msg,risk_list_json
19,Fund H,2026-08-11,1;2;3;4;5;6,true,,"[{""instruments_risk"":[{""group_name"":""Compromissadas"",""vals"":[{""stress"":[{""nav"":""0.0"",""nav_diff"":""0.0"",""nav_percent"":""0.0"",""mask_id"":1,""nav_percent_vs_neutral"":""0.0""},{""nav"":""0.0"",""nav_diff"":""0.0"",""nav_percent"":""0.0"",""mask_id"":2,""nav_percent_vs_neutral"":""0.0""},{""nav"":""0.0"",""nav_diff"":""0.0"",""nav_percent"":""0.0"",""mask_id"":3,""nav_percent_vs_neutral"":""0.0""},{""nav"":""0.0"",""nav_diff"":""0.0"",""nav_percent"":""0.0"",""mask_id"":4,""nav_percent_vs_neutral"":""0.0""},{""nav"":""0.0"",""nav_diff"":""0.0"",""nav_percent"":""0.0"",""mask_id"":5,""nav_percent_vs_neutral"":""0.0""},{""nav"":""0.0"",""nav_diff"":""0.0"",""nav_percent"":""0.0"",""mask_id"":6,""nav_percent_vs_neutral"":""0.0""}],""vars"":[],""type_id"":11,""name"":""OVER @ LFT 01/03/2029 (LONG) - ida: 07/08/2026 >> retorno: 08/09/2026"",""nav"":""0.0""}],""sm_names"":[{""name"":""Stress Spread (FUNDQ11 +200bps)"",""id"":1},{""name"":""Stress Spread (FUNDQ11 +100bps)"",""id"":2},{""name"":""Stress Spread (FUNDQ11 +300bps)"",""id"":3},{""name"":""Stress Curva Real (FUNDQ11 +100bps)"",""id"":4},{""name"":""Stress Curva Real (FUNDQ11 +200bps)"",""id"":5},{""name"":""Stress Curva Real (FUNDQ11 +300bps)"",""id"":6}],""on_asset_vars"":[],""total"":[{""nav"":""0.0"",""nav_diff"":""0.0"",""nav_percent"":""0.0"",""mask_id"":1,""nav_percent_vs_neutral"":""0.0""},{""nav"":""0.0"",""nav_diff"":""0.0"",""nav_percent"":""0.0"",""mask_id"":2,""nav_percent_vs_neutral"":""0.0""},{""nav"":""0.0"",""nav_diff"":""0.0"",""nav_percent"":""0.0"",""mask_id"":3,""nav_percent_vs_neutral"":""0.0""},{""nav"":""0.0"",""nav_diff"":""0.0"",""nav_percent"":""0.0"",""mask_id"":4,""nav_percent_vs_neutral"":""0.0""},{""nav"":""0.0"",""nav_diff"":""0.0"",""nav_percent"":""0.0"",""mask_id"":5,""nav_percent_vs_neutral"":""0.0""},{""nav"":""0.0"",""nav_diff"":""0.0"",""nav_percent"":""0.0"",""mask_id"":6,""nav_percent_vs_neutral"":""0.0""}],""total_var"":[],""nav"":""0.0""},{""group_name"":""Caixa"",""vals"":[{""stress"":[{""nav"":""-8365098.11"",""nav_diff"":""0.00"",""nav_percent"":""0.0"",""mask_id"":1,""nav_percent_vs_neutral"":""0.0""},{""nav"":""-8365098.11"",""nav_diff"":""0.00"",""nav_percent"":""0.0"",""mask_id"":2,""nav_percent_vs_neutral"":""0.0""},{""nav"":""-8365098.11"",""nav_diff"":""0.00"",""nav_percent"":""0.0"",""mask_id"":3,""nav_percent_vs_neutral"":""0.0""},{""nav"":""-8365098.11"",""nav_diff"":""0.00"",""nav_percent"":""0.0"",""mask_id"":4,""nav_percent_vs_neutral"":""0.0""},{""nav"":""-8365098.11"",""nav_diff"":""0.00"",""nav_percent"":""0.0"",""mask_id"":5,""nav_percent_vs_neutral"":""0.0""},{""nav"":""-8365098.11"",""nav_diff"":""0.00"",""nav_percent"":""0.0"",""mask_id"":6,""nav_percent_vs_neutral"":""0.0""}],""vars"":[],""type_id"":2,""name"":""BRL"",""nav"":""-8365098.11""}],""sm_names"":[{""name"":""Stress Spread (FUNDQ11 +200bps)"",""id"":1},{""name"":""Stress Spread (FUNDQ11 +100bps)"",""id"":2},{""name"":""Stress Spread (FUNDQ11 +300bps)"",""id"":3},{""name"":""Stress Curva Real (FUNDQ11 +100bps)"",""id"":4},{""name"":""Stress Curva Real (FUNDQ11 +200bps)"",""id"":5},{""name"":""Stress Curva Real (FUNDQ11 +300bps)"",""id"":6}],""on_asset_vars"":[],""total"":[{""nav"":""-8365098.11"",""nav_diff"":""0.00"",""nav_percent"":""0.0"",""mask_id"":1,""nav_percent_vs_neutral"":""0.0""},{""nav"":""-8365098.11"",""nav_diff"":""0.00"",""nav_percent"":""0.0"",""mask_id"":2,""nav_percent_vs_neutral"":""0.0""},{""nav"":""-8365098.11"",""nav_diff"":""0.00"",""nav_percent"":""0.0"",""mask_id"":3,""nav_percent_vs_neutral"":""0.0""},{""nav"":""-8365098.11"",""nav_diff"":""0.00"",""nav_percent"":""0.0"",""mask_id"":4,""nav_percent_vs_neutral"":""0.0""},{""nav"":""-8365098.11"",""nav_diff"":""0.00"",""nav_percent"":""0.0"",""mask_id"":5,""nav_percent_vs_neutral"":""0.0""},{""nav"":""-8365098.11"",""nav_diff"":""0.00"",""nav_percent"":""0.0"",""mask_id"":6,""nav_percent_vs_neutral"":""0.0""}],""total_var"":[],""nav"":""-8365098.11""}],""vars"":[],""vars_names"":[],""total"":[{""nav"":""-8365098.11"",""nav_diff"":""0.00"",""nav_percent"":""0.0"",""mask_id"":1},{""nav"":""-8365098.11"",""nav_diff"":""0.00"",""nav_percent"":""0.0"",""mask_id"":2},{""nav"":""-8365098.11"",""nav_diff"":""0.00"",""nav_percent"":""0.0"",""mask_id"":3},{""nav"":""-8365098.11"",""nav_diff"":""0.00"",""nav_percent"":""0.0"",""mask_id"":4},{""nav"":""-8365098.11"",""nav_diff"":""0.00"",""nav_percent"":""0.0"",""mask_id"":5},{""nav"":""-8365098.11"",""nav_diff"":""0.00"",""nav_percent"":""0.0"",""mask_id"":6}],""total_var"":[],""sm_names"":[{""name"":""Stress Spread (FUNDQ11 +200bps)"",""id"":1},{""name"":""Stress Spread (FUNDQ11 +100bps)"",""id"":2},{""name"":""Stress Spread (FUNDQ11 +300bps)"",""id"":3},{""name"":""Stress Curva Real (FUNDQ11 +100bps)"",""id"":4},{""name"":""Stress Curva Real (FUNDQ11 +200bps)"",""id"":5},{""name"":""Stress Curva Real (FUNDQ11 +300bps)"",""id"":6}],""on_asset_vars"":[],""snapshot_status"":""online"",""name"":""Fund H"",""fund_id"":19,""nav"":""0.0"",""exposure"":""-8365098.11"",""currency_info"":{""id"":1,""name"":""real"",""name_plural"":""reais"",""prefix"":""R$"",""acronym"":""BRL"",""is_reference"":false,""is_cryptocurrency"":false},""generated_on"":""2026-08-11T19:30:59.553530""}]"
25,Fund N,2026-08-11,1;2;3;4;5;6,true,,"[{""instruments_risk"":[],""vars"":[],""vars_names"":[],""total"":[],""total_var"":[],""sm_names"":[{""name"":""Stress Spread (FUNDQ11 +200bps)"",""id"":1},{""name"":""Stress Spread (FUNDQ11 +100bps)"",""id"":2},{""name"":""Stress Spread (FUNDQ11 +300bps)"",""id"":3},{""name"":""Stress Curva Real (FUNDQ11 +100bps)"",""id"":4},{""name"":""Stress Curva Real (FUNDQ11 +200bps)"",""id"":5},{""name"":""Stress Curva Real (FUNDQ11 +300bps)"",""id"":6}],""on_asset_vars"":[],""snapshot_status"":""online"",""name"":""Fund N"",""fund_id"":25,""nav"":""0.0"",""exposure"":0,""currency_info"":{""id"":1,""name"":""real"",""name_plural"":""reais"",""prefix"":""R$"",""acronym"":""BRL"",""is_reference"":false,""is_cryptocurrency"":false},""generated_on"":""2026-08-11T19:31:01.541299""}]"
22,Fund K,2026-08-11,1;2;3;4;5;6,true,,"[{""instruments_risk"":[],""vars"":[],""vars_names"":[],""total"":[],""total_var"":[],""sm_names"":[{""name"":""Stress Spread (FUNDQ11 +200bps)"",""id"":1},{""name"":""Stress Spread (FUNDQ11 +100bps)"",""id"":2},{""name"":""Stress Spread (FUNDQ11 +300bps)"",""id"":3},{""name"":""Stress Curva Real (FUNDQ11 +100bps)"",""id"":4},{""name"":""Stress Curva Real (FUNDQ11 +200bps)"",""id"":5},{""name"":""Stress Curva Real (FUNDQ11 +300bps)"",""id"":6}],""on_asset_vars"":[],""snapshot_status"":""online"",""name"":""Fund K"",""fund_id"":22,""nav"":""0.0"",""exposure"":0,""currency_info"":{""id"":1,""name"":""real"",""name_plural"":""reais"",""prefix"":""R$"",""acronym"":""BRL"",""is_reference"":false,""is_cryptocurrency"":false},""generated_on"":""2026-08-11T19:31:02.838363""}]"
23,Fund L,2026-08-11,1;2;3;4;5;6,true,,"[{""instruments_risk"":[],""vars"":[],""vars_names"":[],""total"":[],""total_var"":[],""sm_names"":[{""name"":""Stress Spread (FUNDQ11 +200bps)"",""id"":1},{""name"":""Stress Spread (FUNDQ11 +100bps)"",""id"":2},{""name"":""Stress Spread (FUNDQ11 +300bps)"",""id"":3},{""name"":""Stress Curva Real (FUNDQ11 +100bps)"",""id"":4},{""name"":""Stress Curva Real (FUNDQ11 +200bps)"",""id"":5},{""name"":""Stress Curva Real (FUNDQ11 +300bps)"",""id"":6}],""on_asset_vars"":[],""snapshot_status"":""online"",""name"":""Fund L"",""fund_id"":23,""nav"":""0.0"",""exposure"":0,""currency_info"":{""id"":1,""name"":""real"",""name_plural"":""reais"",""prefix"":""R$"",""acronym"":""BRL"",""is_reference"":false,""is_cryptocurrency"":false},""generated_on"":""2026-08-11T19:31:03.627583""}]"
24,Fund M,2026-08-11,1;2;3;4;5;6,true,,"[{""instruments_risk"":[],""vars"":[],""vars_names"":[],""total"":[],""total_var"":[],""sm_names"":[{""name"":""Stress Spread (FUNDQ11 +200bps)"",""id"":1},{""name"":""Stress Spread (FUNDQ11 +100bps)"",""id"":2},{""name"":""Stress Spread (FUNDQ11 +300bps)"",""id"":3},{""name"":""Stress Curva Real (FUNDQ11 +100bps)"",""id"":4},{""name"":""Stress Curva Real (FUNDQ11 +200bps)"",""id"":5},{""name"":""Stress Curva Real (FUNDQ11 +300bps)"",""id"":6}],""on_asset_vars"":[],""snapshot_status"":""online"",""name"":""Fund M"",""fund_id"":24,""nav"":""0.0"",""exposure"":0,""currency_info"":{""id"":1,""name"":""real"",""name_plural"":""reais"",""prefix"":""R$"",""acronym"":""BRL"",""is_reference"":false,""is_cryptocurrency"":false},""generated_on"":""2026-08-11T19:31:04.457718""}]"
20,Fund I,2026-08-11,1;2;3;4;5;6,true,,"[{""instruments_risk"":[{""group_name"":""Cotas de Fundos"",""vals"":[{""stress"":[{""nav"":""-8365098.11"",""nav_diff"":""0.0000036495373"",""nav_percent"":""-0.0000000000004362814699848640037098965636"",""mask_id"":1,""nav_percent_vs_neutral"":""-0.0000000000004227750859053752944037567714""},{""nav"":""-8365098.11"",""nav_diff"":""0.0000036495373"",""nav_percent"":""-0.0000000000004362814699848640037098965636"",""mask_id"":2,""nav_percent_vs_neutral"":""-0.0000000000004227750859053752944037567714""},{""nav"":""-8365098.11"",""nav_diff"":""0.0000036495373"",""nav_percent"":""-0.0000000000004362814699848640037098965636"",""mask_id"":3,""nav_percent_vs_neutral"":""-0.0000000000004227750859053752944037567714""},{""nav"":""-8365098.11"",""nav_diff"":""0.0000036495373"",""nav_percent"":""-0.0000000000004362814699848640037098965636"",""mask_id"":4,""nav_percent_vs_neutral"":""-0.0000000000004227750859053752944037567714""},{""nav"":""-8365098.11"",""nav_diff"":""0.0000036495373"",""nav_percent"":""-0.0000000000004362814699848640037098965636"",""mask_id"":5,""nav_percent_vs_neutral"":""-0.0000000000004227750859053752944037567714""},{""nav"":""-8365098.11"",""nav_diff"":""0.0000036495373"",""nav_percent"":""-0.0000000000004362814699848640037098965636"",""mask_id"":6,""nav_percent_vs_neutral"":""-0.0000000000004227750859053752944037567714""}],""vars"":[],""type_id"":4,""name"":""Fund H"",""nav"":""-8365098.1100036492571""}],""sm_names"":[{""name"":""Stress Spread (FUNDQ11 +200bps)"",""id"":1},{""name"":""Stress Spread (FUNDQ11 +100bps)"",""id"":2},{""name"":""Stress Spread (FUNDQ11 +300bps)"",""id"":3},{""name"":""Stress Curva Real (FUNDQ11 +100bps)"",""id"":4},{""name"":""Stress Curva Real (FUNDQ11 +200bps)"",""id"":5},{""name"":""Stress Curva Real (FUNDQ11 +300bps)"",""id"":6}],""on_asset_vars"":[],""total"":[{""nav"":""-8365098.11"",""nav_diff"":""0.0000036495373"",""nav_percent"":""0.0"",""mask_id"":1,""nav_percent_vs_neutral"":""-0.0000000000004227750859053752944037567714""},{""nav"":""-8365098.11"",""nav_diff"":""0.0000036495373"",""nav_percent"":""0.0"",""mask_id"":2,""nav_percent_vs_neutral"":""-0.0000000000004227750859053752944037567714""},{""nav"":""-8365098.11"",""nav_diff"":""0.0000036495373"",""nav_percent"":""0.0"",""mask_id"":3,""nav_percent_vs_neutral"":""-0.0000000000004227750859053752944037567714""},{""nav"":""-8365098.11"",""nav_diff"":""0.0000036495373"",""nav_percent"":""0.0"",""mask_id"":4,""nav_percent_vs_neutral"":""-0.0000000000004227750859053752944037567714""},{""nav"":""-8365098.11"",""nav_diff"":""0.0000036495373"",""nav_percent"":""0.0"",""mask_id"":5,""nav_percent_vs_neutral"":""-0.0000000000004227750859053752944037567714""},{""nav"":""-8365098.11"",""nav_diff"":""0.0000036495373"",""nav_percent"":""0.0"",""mask_id"":6,""nav_percent_vs_neutral"":""-0.0000000000004227750859053752944037567714""}],""total_var"":[],""nav"":""-8365098.1100036492571""},{""group_name"":""Caixa"",""vals"":[{""stress"":[{""nav"":""-267239.56"",""nav_diff"":""0.00"",""nav_percent"":""0.0"",""mask_id"":1,""nav_percent_vs_neutral"":""0.0""},{""nav"":""-267239.56"",""nav_diff"":""0.00"",""nav_percent"":""0.0"",""mask_id"":2,""nav_percent_vs_neutral"":""0.0""},{""nav"":""-267239.56"",""nav_diff"":""0.00"",""nav_percent"":""0.0"",""mask_id"":3,""nav_percent_vs_neutral"":""0.0""},{""nav"":""-267239.56"",""nav_diff"":""0.00"",""nav_percent"":""0.0"",""mask_id"":4,""nav_percent_vs_neutral"":""0.0""},{""nav"":""-267239.56"",""nav_diff"":""0.00"",""nav_percent"":""0.0"",""mask_id"":5,""nav_percent_vs_neutral"":""0.0""},{""nav"":""-267239.56"",""nav_diff"":""0.00"",""nav_percent"":""0.0"",""mask_id"":6,""nav_percent_vs_neutral"":""0.0""}],""vars"":[],""type_id"":2,""name"":""BRL"",""nav"":""-267239.56""}],""sm_names"":[{""name"":""Stress Spread (FUNDQ11 +200bps)"",""id"":1},{""name"":""Stress Spread (FUNDQ11 +100bps)"",""id"":2},{""name"":""Stress Spread (FUNDQ11 +300bps)"",""id"":3},{""name"":""Stress Curva Real (FUNDQ11 +100bps)"",""id"":4},{""name"":""Stress Curva Real (FUNDQ11 +200bps)"",""id"":5},{""name"":""Stress Curva Real (FUNDQ11 +300bps)"",""id"":6}],""on_asset_vars"":[],""total"":[{""nav"":""-267239.56"",""nav_diff"":""0.00"",""nav_percent"":""0.0"",""mask_id"":1,""nav_percent_vs_neutral"":""0.0""},{""nav"":""-267239.56"",""nav_diff"":""0.00"",""nav_percent"":""0.0"",""mask_id"":2,""nav_percent_vs_neutral"":""0.0""},{""nav"":""-267239.56"",""nav_diff"":""0.00"",""nav_percent"":""0.0"",""mask_id"":3,""nav_percent_vs_neutral"":""0.0""},{""nav"":""-267239.56"",""nav_diff"":""0.00"",""nav_percent"":""0.0"",""mask_id"":4,""nav_percent_vs_neutral"":""0.0""},{""nav"":""-267239.56"",""nav_diff"":""0.00"",""nav_percent"":""0.0"",""mask_id"":5,""nav_percent_vs_neutral"":""0.0""},{""nav"":""-267239.56"",""nav_diff"":""0.00"",""nav_percent"":""0.0"",""mask_id"":6,""nav_percent_vs_neutral"":""0.0""}],""total_var"":[],""nav"":""-267239.56""}],""vars"":[],""vars_names"":[],""total"":[{""nav"":""-8632337.67"",""nav_diff"":""0.0000036495373"",""nav_percent"":""-0.0000000000004227750859053752944037567714"",""mask_id"":1},{""nav"":""-8632337.67"",""nav_diff"":""0.0000036495373"",""nav_percent"":""-0.0000000000004227750859053752944037567714"",""mask_id"":2},{""nav"":""-8632337.67"",""nav_diff"":""0.0000036495373"",""nav_percent"":""-0.0000000000004227750859053752944037567714"",""mask_id"":3},{""nav"":""-8632337.67"",""nav_diff"":""0.0000036495373"",""nav_percent"":""-0.0000000000004227750859053752944037567714"",""mask_id"":4},{""nav"":""-8632337.67"",""nav_diff"":""0.0000036495373"",""nav_percent"":""-0.0000000000004227750859053752944037567714"",""mask_id"":5},{""nav"":""-8632337.67"",""nav_diff"":""0.0000036495373"",""nav_percent"":""-0.0000000000004227750859053752944037567714"",""mask_id"":6}],""total_var"":[],""sm_names"":[{""name"":""Stress Spread (FUNDQ11 +200bps)"",""id"":1},{""name"":""Stress Spread (FUNDQ11 +100bps)"",""id"":2},{""name"":""Stress Spread (FUNDQ11 +300bps)"",""id"":3},{""name"":""Stress Curva Real (FUNDQ11 +100bps)"",""id"":4},{""name"":""Stress Curva Real (FUNDQ11 +200bps)"",""id"":5},{""name"":""Stress Curva Real (FUNDQ11 +300bps)"",""id"":6}],""on_asset_vars"":[],""snapshot_status"":""online"",""name"":""Fund I"",""fund_id"":20,""nav"":""0.0"",""exposure"":""-8632337.6700036488473"",""currency_info"":{""id"":1,""name"":""real"",""name_plural"":""reais"",""prefix"":""R$"",""acronym"":""BRL"",""is_reference"":false,""is_cryptocurrency"":false},""generated_on"":""2026-08-11T19:31:05.365078""}]"
