Patrimonio Liquido;Valor da Cota Liquida;Cota Congelada;Valor da Cota Bruta;Quantidade de Cotas;portfolio-front.export-file.portfolio-view-panel-data.fields.start-date-variation;Variacao Diaria;Variacao Mensal;Variacao Anual;Variacao 6 Meses;Variacao 12 Meses;Contribuicao Total;Contribuicao Erro;Exposicao Total;;;;;;;;;;;;;;;;;;;;;;;;
185.234.434,56;99,197907;true;99,197907;1.867.322;0,033441;0,001024;0,001569;0,014966;0,033757;0,039995;0,001024;0;185.234.434,56;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Resumo da Carteira - Informacoes Adicionais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Equities Net.;Net Delta=1;Gross;Gross Delta=1;Long Exp.;Short Exp.;Patrimonio Bruto;Valor da Cota sem Amortizacoes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;0;0;185.234.434,56;104,315767;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Acoes e Recibos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Criptomoedas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Imoveis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Acoes, Opcoes e Recibos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ETFs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Opcoes e Direitos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Titulos Privados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Outros;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Caixa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Id Interno;Moeda;Id da Estrategia;Estrategia;Codigo da Conta;Nome da Conta;Id do Custodiante;Nome do Custodiante;Valor Liquido;PnL (% PL);PnL ($);Id de Origem;Fonte;Criacao;Ultima Atualizacao;% / Total (Liq);;;;;;;;;;;;;;;;;;;;;;
9.903;real;2;Caixa;2;Padrao;;BTG Pactual;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Provisoes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Id Interno;Instrumento (Nome);Id de Categoria de Provisao;Id da Estrategia;Estrategia;Codigo da Conta;Nome da Conta;Moeda;Valor Liquido;Data Liquidacao;Status de Liquidacao;Ultima Atualizacao;Criacao;Id do Instrumento de Origem;Id do Contrato de Origem;Id de Provisao de Origem;PnL (% PL);PnL ($);% / Total (Liq);Valor Liquidado;;;;;;;;;;;;;;;;;;
;ajuste de PL;204;1;Padrao;2;Padrao;real;0,35;;;;;;;;0;-0,12;0;0;;;;;;;;;;;;;;;;;;
;taxa SELIC;126;2;Caixa;2;Padrao;real;-106,12;;;;;;;;0;-0,46;-0,000057;-111,09;;;;;;;;;;;;;;;;;;
;despesa de auditoria;151;2;Caixa;2;Padrao;real;-1.220,91;;;;;;;;-0,000001;-2,07;-0,000659;955,22;;;;;;;;;;;;;;;;;;
;taxa de custodia;123;2;Caixa;2;Padrao;real;-14.740,97;;;;;;;;-0,000198;-367,06;-0,007958;0;;;;;;;;;;;;;;;;;;
;Taxa de escrituracao;1.003;2;Caixa;2;Padrao;real;-14.740,97;;;;;;;;-0,000198;-367,06;-0,007958;0;;;;;;;;;;;;;;;;;;
;taxa CETIP;125;2;Caixa;2;Padrao;real;-23.612,44;;;;;;;;-0,000213;-394,24;-0,012747;-15.734,80;;;;;;;;;;;;;;;;;;
